city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
诺夫霍罗德-锡维尔斯基,诺夫霍罗德-锡维尔斯基,51.9972,33.2667,乌克兰,UA,UKR,切尔卡瑟州,minor,12862,1804704468
圣让,圣让,43.6653,1.5050,法国,FR,FRA,奥克西塔尼,,11017,1250935813
阿罗里阿加,阿罗里阿加,43.2078,-2.8861,西班牙,ES,ESP,巴斯克地区,,12140,1724012334
皮贝鲁,皮贝鲁,16.2167,77.9833,印度,IN,IND,安得拉邦,,12289,1356076940
马内加翁,马内加翁,23.2062,80.0123,印度,IN,IND,中央邦,,12100,1356575505
伊西莱亚当,伊西莱亚当,49.1111,2.2228,法国,FR,FRA,法兰西岛,,12063,1250488808
乔罗,乔罗,-4.8428,-39.1408,巴西,BR,BRA,塞阿拉州,,12853,1076374357
达哈拉,达哈拉,25.2543,86.4030,印度,IN,IND,比哈尔邦,,12363,1356980037
劳恩,劳恩,25.6462,86.3869,印度,IN,IND,比哈尔邦,,11515,1356582103
Churchdown,Churchdown,51.8800,-2.1700,英国,GB,GBR,格洛斯特郡,,10990,1826299477
里奇顿公园 (Richton Park),里奇顿公园 (Richton Park),41.4816,-87.7387,美国,US,USA,伊利诺伊州,,12867,1840011283
阿尔里斯 (Arhribs),阿尔里斯 (Arhribs),36.8022,4.3227,阿尔及利亚,DZ,DZA,提济乌祖,,12474,1012696122
卢巴丘夫 (Lubaczów),卢巴丘夫 (Lubaczów),50.1500,23.1167,波兰,PL,POL,波德卡帕齐亚,minor,12415,1616650009
伯汉德索 (Bhandārso),伯汉德索 (Bhandārso),26.1780,86.1415,印度,IN,IND,比哈尔,,11151,1356119955
格鲁莫阿普利亚 (Grumo Appula),格鲁莫阿普利亚 (Grumo Appula),41.0167,16.7000,意大利,IT,ITA,普利亚,,12710,1380738889
贝尔哈 (Berja),贝尔哈 (Berja),36.8453,-2.9469,西班牙,ES,ESP,安达卢西亚,,12807,1724229322
奇阿图拉 (Chiatura),奇阿图拉 (Chiatura),42.2903,43.2819,格鲁吉亚(格鲁吉亚),GE,GEO,伊梅列季,minor,12803,1268109210
阿尔米兰特 (Almirante),阿尔米兰特 (Almirante),9.3000,-82.4000,巴拿马,PA,PAN,博卡斯德尔托罗,minor,12731,1591293829
林堡霍夫 (Limburgerhof),林堡霍夫 (Limburgerhof),49.4222,8.3919,德国,DE,DEU,莱茵兰-普法尔茨,,11578,1276445051
康沃尔,康沃尔,41.4195,-74.0540,美国,US,USA,纽约,,12864,1840087346
奥克萨潘帕,奥克萨潘帕,-10.5740,-75.4050,秘鲁,PE,PER,帕斯科,,12826,1604643521
劳恩堡,劳恩堡,53.3833,10.5667,德国,DE,DEU,石勒苏益格-荷尔斯泰因,,11644,1276704232
沃伦达尔,沃伦达尔,50.8833,5.9333,荷兰,NL,NLD,林堡,minor,12466,1528448333
帕尔蒂亚拉,帕尔蒂亚拉,16.4537,80.3039,印度,IN,IND,安得拉邦,,12485,1356064375
莫拉,莫拉,61.0167,14.5333,瑞典,SE,SWE,达拉纳,minor,12854,1752665392
拉桑克,拉桑克,25.5537,86.5117,印度,IN,IND,比哈尔,,11165,1356970952
新金曼-巴特勒,新金曼-巴特勒,35.2645,-114.0091,美国,US,USA,亚利桑那,,12858,1840037118
东汉普顿,东汉普顿,41.5696,-72.5074,美国,US,USA,康涅狄格,,12858,1840034616
马尼拉（音译：马加赛赛）,马尼拉（音译：马加赛赛）,10.8667,121.0500,菲律宾,PH,PHL,巴拉望,,12603,1608360033
乌姆里,乌姆里,26.5106,78.9367,印度,IN,IND,Madhya Pradesh,,11947,1356172360
卡帕里卡海岸,卡帕里卡海岸,38.6446,-9.2356,葡萄牙,PT,PRT,中央邦,,11707,1620140762
多金,多金,51.2325,-0.3306,英国,GB,GBR,Setúbal,,11158,1826338951
博姆特,博姆特,52.3667,8.3167,德国,DE,DEU,塞图巴尔,,12741,1276943763
纽卡斯尔,纽卡斯尔,47.5304,-122.1633,美国,US,USA,Surrey,,12855,1840019831
埃尔多的拉多,埃尔多的拉多,37.8210,-96.8613,美国,US,USA,萨里,,12855,1840001676
多罗格,多罗格,47.7194,18.7292,匈牙利,HU,HUN,Lower Saxony,,11883,1348677837
皮塔拉瓦尼帕莱姆,皮塔拉瓦尼帕莱姆,15.9806,80.6347,印度,IN,IND,下萨克森,,12036,1356781905
布雷斯费尔德,布雷斯费尔德,49.1833,9.4333,德国,DE,DEU,Washington,,12651,1276507113
莱维兰德,莱维兰德,33.5806,-102.3635,美国,US,USA,华盛顿,,12854,1840020606
奇诺谷,奇诺谷,34.7594,-112.4120,美国,US,USA,亚利桑那,,12854,1840022753
圭尔夫/埃拉莫萨,圭尔夫/埃拉莫萨,43.6300,-80.2200,加拿大,CA,CAN,安大略,,12854,1124001707
圣何塞港,圣何塞港,8.5338,-83.4610,哥斯达黎加,CR,CRI,蓬塔雷纳斯,,12836,1188020392
安德诺斯-莱班,安德诺斯-莱班,44.7425,-1.0903,法国,FR,FRA,新阿基坦,,12242,1250155920
贝特马,贝特马,22.6800,75.6200,印度,IN,IND,中央邦,,12529,1356357879
萨拉戈萨,萨拉戈萨,28.4869,-100.9175,墨西哥,MX,MEX,科阿韦拉,minor,11150,1484517254
韦德灵顿,韦德灵顿,35.0228,-80.7383,美国,US,USA,北卡罗来纳,,12851,1840016459
乌马格,乌马格,45.4333,13.5167,克罗地亚,HR,HRV,伊斯特拉县,minor,12767,1191619826
帕斯特帕尔,帕斯特帕尔,25.8275,86.8327,印度,IN,IND,比哈尔,,11757,1356823857
阿尔滕施塔特(Altenstadt),阿尔滕施塔特(Altenstadt),50.2856,8.9450,德国,DE,DEU,黑森,,12437,1276344597
波拉德拉维亚纳,波拉德拉维亚纳,43.2358,-5.5563,西班牙,ES,ESP,阿斯图里亚斯,,12754,1724362497
布卢姆斯堡,布卢姆斯堡,41.0027,-76.4561,美国,US,USA,宾夕法尼亚,,12850,1840000811
库伊萨纳胡特,库伊萨纳胡特,13.6333,-89.6000,萨尔瓦多,SV,SLV,松索纳特,,12676,1222033035
农凯,农凯,14.3352,100.8727,泰国,TH,THA,Sara布里,minor,12336,1764836619
东瓦里,东瓦里,11.1197,2.8558,贝宁,BJ,BEN,阿利博里,,12773,1204710462
马拉尔,马拉尔,26.2237,86.6909,印度,IN,IND,比哈尔,,11860,1356254961
萨拉孔西利纳,萨拉孔西利纳,40.4000,15.6000,意大利,IT,ITA,坎帕尼亚,,12636,1380877260
洛克里,洛克里,38.2160,16.2288,意大利,IT,ITA,卡拉布里亚,,12367,1380626724
萨马什基,萨马什基,43.2906,45.3014,俄罗斯,RU,RUS,车臣,,12738,1643255362
费克谢拉斯,费克谢拉斯,-9.2728,-35.7150,巴西,BR,BRA,阿拉戈阿斯,,12807,1076291080
纳杜哈蒂,纳杜哈蒂,11.4043,76.8160,印度,IN,IND,Tamil纳德（泰米尔纳德）,,12628,1356141769
圣罗莎德卡拉穆希塔,圣罗莎德卡拉穆希塔,-32.0667,-64.5333,阿根廷,AR,ARG,科尔多瓦,,12830,1032342654
佛罗里达城,佛罗里达城,25.4418,-80.4685,美国,US,USA,佛罗里达,,12844,1840014250
韦伯城,韦伯城,37.1412,-94.4676,美国,US,USA,密苏里,,12843,1840010878
梅里库尔,梅里库尔,50.4022,2.8658,法国,FR,FRA,上法兰西,,11346,1250515600
库拉图尔,库拉图尔,10.7052,78.5507,印度,IN,IND,Tamil纳德（泰米尔纳德）,,12276,1356961776
厄巴纳,厄巴纳,39.3274,-77.3423,美国,US,USA,马里兰,,12841,1840024455
贝尔沙德,贝尔沙德,48.3728,29.5325,乌克兰,UA,UKR,文尼察州,minor,12795,1804698312
西亚斯строй,西亚斯строй,60.1500,32.5833,俄罗斯,RU,RUS,列宁格勒州,,12824,1643899356
谢瓦尔,谢瓦尔,28.1459,-82.5184,美国,US,USA,佛罗里达,,12839,1840028977
M’dhilla (姆迪拉),M’dhilla (姆迪拉),34.2500,8.7500,突尼斯,TN,TUN,加夫萨,,12814,1788513102
Sahasmal (萨哈斯马尔),Sahasmal (萨哈斯马尔),26.2461,87.4983,印度,IN,IND,比哈尔,,11775,1356054732
Raismes (拉伊姆),Raismes (拉伊姆),50.3892,3.4858,法国,FR,FRA,上法兰西,,12468,1250527948
Chettikulam (切蒂库兰),Chettikulam (切蒂库兰),8.0943,77.5614,印度,IN,IND,泰米尔纳德,,12438,1356381744
Fuldatal (富尔达塔尔),Fuldatal (富尔达塔尔),51.3484,9.5256,德国,DE,DEU,黑森,,12467,1276357406
Gohpur (戈普尔),Gohpur (戈普尔),26.8818,93.6156,印度,IN,IND,阿萨姆,,12433,1356335172
Ivaí (伊瓦伊),Ivaí (伊瓦伊),-25.0108,-50.8589,巴西,BR,BRA,巴拉那,,12815,1076679254
Northlake (诺斯莱克),Northlake (诺斯莱克),41.9142,-87.9054,美国,US,USA,伊利诺伊,,12836,1840008131
Jaromě? (亚罗梅日),Jaromě? (亚罗梅日),50.3503,15.9183,捷克,CZ,CZE,赫拉德茨-克拉洛韦州,,12324,1203124128
Rafína (拉菲纳),Rafína (拉菲纳),38.0167,24.0000,希腊,GR,GRC,阿提卡,minor,12168,1300557701
萨洛布伦纳,萨洛布伦纳,36.7467,-3.5869,西班牙,ES,ESP,安达卢西亚,,12477,1724046465
巴格拉,巴格拉,25.5597,85.5841,印度,IN,IND,比哈尔,,11365,1356948344
塞比斯顿,塞比斯顿,38.2500,69.2833,塔吉克斯坦,TJ,TJK,哈特隆,,12736,1762892686
布拉塞尔顿,布拉塞尔顿,34.1087,-83.8127,美国,US,USA,格鲁吉亚,,12833,1840015596
霍利希尔,霍利希尔,29.2442,-81.0465,美国,US,USA,佛罗里达,,12833,1840015078
奇陶里亚,奇陶里亚,25.4869,87.5511,印度,IN,IND,比哈尔,,11447,1356086519
卡内特-鲁西永,卡内特-鲁西永,42.7056,3.0072,法国,FR,FRA,奥克西塔尼,,12284,1250710356
阿塔努尔,阿塔努尔,11.5006,78.1356,印度,IN,IND,泰米尔纳德,,12377,1356227228
弗兰科丰特,弗兰科丰特,37.2333,14.8833,意大利,IT,ITA,西西里,,12661,1380615654
马贾纳迪,马贾纳迪,12.8700,74.8400,印度,IN,IND,卡纳塔克,,10933,1356744782
阿普富海(?p Fù Hǎi),阿普富海(?p Fù Hǎi),11.1667,108.5667,越南,VN,VNM,平顺 (Bình Thu?n),,12624,1704618914
卡尼利亚(Canillá),卡尼利亚(Canillá),15.1671,-90.8481,危地马拉,GT,GTM,奇切 (Quiché),minor,12724,1320925878
班尼(Bamhnī),班尼(Bamhnī),22.4822,80.3716,印度,IN,IND,中央邦 (Madhya Pradesh),,12687,1356499672
特鲁罗(Truro),特鲁罗(Truro),45.3647,-63.2800,加拿大,CA,CAN,新斯科舍 (Nova Scotia),,12826,1124952899
乔马恩德罗(Gyomaendr?d),乔马恩德罗(Gyomaendr?d),46.9361,20.8236,匈牙利,HU,HUN,贝凯什 (Békés),minor,12784,1348198279
博兹库特(Bozkurt),博兹库特(Bozkurt),37.8167,29.6167,土耳其,TR,TUR,登尼兹利 (Denizli),minor,12788,1792962015
施泰因海姆(Steinheim),施泰因海姆(Steinheim),51.8658,9.0944,德国,DE,DEU,亚琛-威斯特法伦 (North Rhine-Westphalia),,12657,1276434002
阿莫斯(Amos),阿莫斯(Amos),48.5667,-78.1167,加拿大,CA,CAN,魁北克 (Quebec),,12823,1124939649
卡夫鲁马(Kafr Rūmā),卡夫鲁马(Kafr Rūmā),35.6342,36.6322,叙利亚,SY,SYR,伊德利卜 (Idlib),,12276,1760413960
乌伊费赫尔托(újfehértó),乌伊费赫尔托(újfehértó),47.7989,21.6833,匈牙利,HU,HUN,萨博尔奇-萨特马尔-贝雷格 (Szabolcs-Szatmár-Bereg),,12736,1348703777
General Las Heras,General Las Heras,-34.9333,-58.9500,阿根廷,AR,ARG,布宜诺斯艾利斯,minor,12799,1032789819
拉斯埃拉斯将军镇 (Las Heras),拉斯埃拉斯将军镇 (Las Heras),15.9833,-90.7667,危地马拉,GT,GTM,奇琴伊察（Quiché）,minor,12710,1320692827
Playa Grande,Playa Grande,26.1460,86.9237,印度,IN,IND,比哈尔（Bihār）,,11433,1356119826
大海滩,大海滩,15.1833,80.0667,印度,IN,IND,安得拉邦（Andhra Pradesh）,,12573,1356898210
Barahkurwa,Barahkurwa,26.8098,84.5201,印度,IN,IND,比哈尔（Bihār）,,10821,1356436701
巴拉库尔瓦,巴拉库尔瓦,36.4648,-86.6666,美国,US,USA,田纳西（Tennessee）,,12820,1840015274
Karedu,Karedu,30.4328,75.5261,印度,IN,IND,旁遮普（Punjab）,,12306,1356154407
卡雷杜,卡雷杜,35.1167,-5.9500,摩洛哥,MA,MAR,丹吉尔-得土安-胡塞马（Tanger-Tétouan-Al Hoce?ma）,,12632,1504734379
Bānu Chhapra,Bānu Chhapra,-3.5689,-39.9700,巴西,BR,BRA,塞阿拉（Ceará）,,12800,1076684320
班努查普拉,班努查普拉,50.0828,8.4667,德国,DE,DEU,黑森（Hesse）,,11188,1276384053
Mamarappatti (玛玛拉帕蒂),Mamarappatti (玛玛拉帕蒂),11.4845,78.0374,印度,IN,IND,Tamil纳德乌,,11907,1356237818
Atri (阿特里),Atri (阿特里),42.5833,13.9833,意大利,IT,ITA,阿布鲁佐,,12680,1380722588
Dubak (杜巴克),Dubak (杜巴克),18.1914,78.6783,印度,IN,IND,安得拉邦,,12349,1356243033
Perehinske (佩列欣斯克),Perehinske (佩列欣斯克),48.8103,24.1819,乌克兰,UA,UKR,伊万诺-弗兰科夫斯克州,,12762,1804617617
Nova Ponte (诺瓦蓬特),Nova Ponte (诺瓦蓬特),-19.1983,-47.7272,巴西,BR,BRA,米纳斯吉拉斯,,12812,1076000777
Amha (阿姆哈),Amha (阿姆哈),26.0518,86.6906,印度,IN,IND,比哈尔,,11024,1356259953
Wawarsing (瓦沃辛),Wawarsing (瓦沃辛),41.7526,-74.4172,美国,US,USA,纽约,,12814,1840058585
Gorokhovets (戈罗霍韦茨),Gorokhovets (戈罗霍韦茨),56.2000,42.7000,俄罗斯,RU,RUS,弗拉基米尔州,,12799,1643628827
Jilava (吉拉瓦),Jilava (吉拉瓦),44.3328,26.0781,罗马尼亚,RO,ROU,伊尔福夫,,12223,1642206727
Bamber Bridge (班伯桥),Bamber Bridge (班伯桥),53.7281,-2.6606,英国,GB,GBR,兰开夏郡,,12126,1826794193
Kortemark,Kortemark,51.0286,3.0444,比利时,BE,BEL,佛兰德斯,,12584,1056621981
布尔哈肯特 (Buharkent),布尔哈肯特 (Buharkent),37.9617,28.7422,土耳其,TR,TUR,阿伊丁,minor,12688,1792505587
班索提亚 (Ban Sop Tia),班索提亚 (Ban Sop Tia),18.3895,98.6780,泰国,TH,THA,清迈,,12739,1764003065
佩奇卡 (Pecica),佩奇卡 (Pecica),46.1700,21.0700,罗马尼亚,RO,ROU,阿拉德,,12762,1642561590
克鲁普卡 (Krupka),克鲁普卡 (Krupka),50.6846,13.8583,捷克,CZ,CZE,乌斯季州,,12547,1203244914
西穆斯塔法 (Si Mustapha),西穆斯塔法 (Si Mustapha),36.7247,3.6153,阿尔及利亚,DZ,DZA,布默德斯,,12087,1012130143
兰蒂 (Rānti),兰蒂 (Rānti),26.3519,86.0932,印度,IN,IND,比哈尔,,11212,1356080533
罗萨里奥德尔塔拉 (Rosario del Tala),罗萨里奥德尔塔拉 (Rosario del Tala),-32.3000,-59.1333,阿根廷,AR,ARG,恩特雷里奥斯,minor,12801,1032485062
特鲁瓦尔 (Teroual),特鲁瓦尔 (Teroual),34.6667,-5.2667,摩洛哥,MA,MAR,丹吉尔-得土安-胡塞马,,12621,1504418024
丰索布 (Fonsorbes),丰索布 (Fonsorbes),43.5361,1.2311,法国,FR,FRA,奥克西塔尼,,12170,1250172848
塔尔多姆,塔尔多姆,56.7333,37.5333,俄罗斯,RU,RUS,莫斯科州,,12777,1643222038
拉纳сьён,拉纳сьён,45.3500,-75.0333,加拿大,CA,CAN,安大略,,12808,1124001243
索诺萨里,索诺萨里,-7.8014,110.3644,印度尼西亚,ID,IDN,日惹,,11807,1360754867
钱德瓦,钱德瓦,23.6756,84.7401,印度,IN,IND,贾坎德,,12580,1356313386
拉亚,拉亚,15.4969,73.8089,乌克兰,IN,IND,果阿,,11664,1356368579
赫瓦迪斯克,赫瓦迪斯克,45.1142,34.0142,美国,UA,UKR,克里米亚,,12711,1804124377
盖蒙,盖蒙,36.6903,-101.4774,印度,US,USA,自治共和国,,12804,1840020350
科林加,科林加,16.8000,82.2333,伊朗,IN,IND,俄克拉荷马,,12495,1356152808
兰德,兰德,30.9817,50.4233,印度,IR,IRN,安得拉邦,,12772,1364576368
帕奇查马莱安科泰,帕奇查马莱安科泰,10.2736,77.8794,India,IN,IND,科吉卢耶和博耶艾哈迈德,,12129,1356245563
卡拉格韦,卡拉格韦,0.6769,30.1967,乌干达,UG,UGA,卡巴罗莱,,12045,1800882770
皮奇莱穆,皮奇莱穆,-34.3919,-72.0139,智利,CL,CHL,贝尔纳多·奥希金斯将军解放者,minor,12776,1152498637
哈里森,哈里森,39.2584,-84.7868,美国,US,USA,俄亥俄,,12801,1840007381
班芒 Ngam (Ban Muang Ngam),班芒 Ngam (Ban Muang Ngam),7.3536,100.4898,泰国,TH,THA,宋卡,,12084,1764397075
罗姆皮切尔拉,罗姆皮切尔拉,16.2098,79.9090,印度,IN,IND,安得拉邦,,12475,1356682436
乌拉德乌希 (Oulad Ouchchih),乌拉德乌希 (Oulad Ouchchih),35.0939,-5.9454,摩洛哥,MA,MAR,丹吉尔-得土安-胡塞马,,12608,1504064976
圣维森特,圣维森特,14.1061,122.8733,菲律宾,PH,PHL,卡马林斯北部,,12579,1608940211
铃鹿,铃鹿,37.4363,137.2605,日本,JP,JPN,石川县,,12746,1392003156
梅德莱里,梅德莱里,14.6667,75.7333,印度,IN,IND,卡纳塔克邦,,12442,1356007792
米卡谢维奇 (Mikashevichy),米卡谢维奇 (Mikashevichy),52.2203,27.4736,白俄罗斯,BY,BLR,布列斯特州,,12771,1112846282
祖瓦尔达因内,祖瓦尔达因内,14.8080,80.0705,印度,IN,IND,安得拉邦,,12492,1356851672
沃希马里纳,沃希马里纳,-21.6400,46.8989,马达加斯加,MG,MDG,菲亚纳兰楚阿,,12559,1450330004
圣安塞尔莫,圣安塞尔莫,37.9821,-122.5699,美国,US,USA,加利福尼亚,,12795,1840022520
赫登斯特德,赫登斯特德,55.7725,9.7017,丹麦,DK,DNK,中日德兰,minor,12220,1208990844
圣维特格拉恩,圣维特格拉恩,46.7667,14.3603,奥地利,AT,AUT,卡林西亚,minor,12547,1040281881
温宁斯,温宁斯,33.8608,-84.4686,美国,US,USA,格鲁吉亚,,12793,1840013687
瓦塞尔,瓦塞尔,49.3419,1.0914,法国,FR,FRA,诺曼底,,12241,1250450712
波雷卡图,波雷卡图,-22.7558,-51.3789,巴西,BR,BRA,巴拉那,,12748,1076148890
布尔吉阿尔阿拉布,布尔吉阿尔阿拉布,30.8489,29.6117,埃及,EG,EGY,亚历山大,,12625,1818114873
特拉博纳,特拉博纳,12.7311,-85.9650,尼加拉瓜,NI,NIC,马塔加尔帕,minor,12740,1558844965
Fontanafredda,Fontanafredda,45.9667,12.5667,意大利,IT,ITA,弗留利-威尼斯朱利亚,,12521,1380424478
弗坦纳弗雷达 S?awno,弗坦纳弗雷达 S?awno,54.3583,16.6750,波兰,PL,POL,西波美拉尼亚,minor,12028,1616283206
斯瓦夫诺 Ashibetsu,斯瓦夫诺 Ashibetsu,43.5182,142.1896,日本,JP,JPN,北海道,,12775,1392076834
芦别(阿шибetsu) Sarahandrano,芦别(阿шибetsu) Sarahandrano,-14.7833,50.0167,马达加斯加,MG,MDG,安齐拉纳纳,,12758,1450771441
萨拉安德拉诺 Novi Pazar,萨拉安德拉诺 Novi Pazar,43.3500,27.2000,保加利亚,BG,BGR,舒门,,12742,1100036020
诺维帕扎尔 Utehia,诺维帕扎尔 Utehia,26.4800,89.7300,印度,IN,IND,北方邦,,12022,1356895004
乌特希亚 Ikhlāspur,乌特希亚 Ikhlāspur,25.0589,83.6083,印度,IN,IND,比哈尔,,11301,1356049165
伊赫拉普尔 Bad Urach,伊赫拉普尔 Bad Urach,48.4931,9.3986,德国,DE,DEU,巴登-符腾堡,,12561,1276416917
巴德乌拉赫 San Miguel Panán,巴德乌拉赫 San Miguel Panán,14.5333,-91.3667,危地马拉,GT,GTM,苏奇特佩克,minor,12475,1320095749
圣米格尔帕南 Gaimersheim,圣米格尔帕南 Gaimersheim,48.8167,11.3667,德国,DE,DEU,巴伐利亚,,12251,1276719449
维多班,维多班,43.4272,6.4319,法国,FR,FRA,普罗旺斯-阿尔卑斯-蓝色海岸,,12616,1250930632
安坦纳达瓦,安坦纳达瓦,-19.0833,47.9500,马达加斯加,MG,MDG,塔马塔夫,,12755,1450889393
基顺普尔,基顺普尔,25.3272,87.7173,印度,IN,IND,比哈尔,,11237,1356155445
普利扬帕蒂,普利扬帕蒂,11.6653,77.8041,印度,IN,IND,泰米尔纳德,,11878,1356168414
莱阿扬,莱阿扬,44.8717,-0.6769,法国,FR,FRA,新阿基坦,,11539,1250893807
格林维尔,格林维尔,40.1043,-84.6209,美国,US,USA,俄亥俄州,,12785,1840008366
福斯特里亚,福斯特里亚,41.1600,-83.4121,美国,US,USA,俄亥俄州,,12785,1840000820
卡利亚津,卡利亚津,57.2333,37.8833,俄罗斯,RU,RUS,特维尔州,,12770,1643298637
拉马纳,拉马纳,31.8944,-8.9842,摩洛哥,MA,MAR,马拉喀什-萨菲,,12717,1504140780
圣安娜德亚库马,圣安娜德亚库马,-13.7444,-65.4269,玻利维亚,BO,BOL,贝尼,,12783,1068925682
桑土达,桑土达,38.0333,69.0833,塔吉克斯坦,TJ,TJK,哈特隆,,12686,1762543236
西梅里亚,西梅里亚,45.8500,23.0100,罗马尼亚,RO,ROU,胡内多阿拉,,12556,1642409253
圣塞巴斯蒂昂杜乌图马,圣塞巴斯蒂昂杜乌图马,-2.5719,-57.8708,巴西,BR,BRA,亚马逊,,12781,1076957010
纳卡朱卡,纳卡朱卡,18.1692,-93.0197,墨西哥,MX,MEX,塔巴斯科,minor,10956,1484698021
圣菲,圣菲,29.3889,-95.1003,美国,US,USA,德克萨斯,,12782,1840022233
圣弗朗西斯科德莫斯塔萨尔,圣弗朗西斯科德莫斯塔萨尔,-33.9799,-70.7122,智利,CL,CHL,解放者贝尔纳多·奥希金斯,,12719,1152382411
舒帕瓦,舒帕瓦,48.2747,17.0317,斯洛伐克,SK,SVK,布拉迪斯拉发,,12595,1703216738
寒拉,寒拉,36.2430,138.9218,日本,JP,JPN,群马,,12567,1392003131
塔卡因博,塔卡因博,-8.3158,-36.2928,巴西,BR,BRA,伯南布哥,,12725,1076203896
马尔梅迪,马尔梅迪,50.4167,6.0167,比利时,BE,BEL,瓦隆,,12654,1056228315
迪亚里,迪亚里,9.8452,-0.8655,加纳,GH,GHA,北方,,12666,1288997321
瓦尔韦德德尔卡米诺,瓦尔韦德德尔卡米诺,37.5667,-6.7500,西班牙,ES,ESP,安达卢西亚,,12721,1724355645
奥兰治堡,奥兰治堡,33.4928,-80.8671,美国,US,USA,南卡罗来纳,,12779,1840014812
罗纳克,罗纳克,43.4878,5.2322,法国,FR,FRA,普罗旺斯-阿尔卑斯-蓝色海岸,,12086,1250737826
瓦德斯拉,瓦德斯拉,51.7386,8.2514,德国,DE,DEU,亚琛-威斯特法伦,,12669,1276176692
诺沃利诺,诺沃利诺,-8.9150,-35.6469,巴西,BR,BRA,阿拉戈斯,,12764,1076744203
克洛布克,克洛布克,50.9167,18.9333,波兰,PL,POL,(斯瓦斯基),minor,12513,1616782641
普杜瓦亚尔,普杜瓦亚尔,10.1034,78.8462,印度,IN,IND,泰米尔纳德,,12216,1356336025
梅菲尔德,梅菲尔德,42.1848,-71.3050,美国,US,USA,马萨诸塞,,12775,1840053552
埃纳马达拉,埃纳马达拉,16.2281,80.3306,印度,IN,IND,安得拉邦,,11897,1356945614
苏阿米科,苏阿米科,44.6354,-88.0683,美国,US,USA,威斯康星州,,12774,1840000309
刘易斯堡,刘易斯堡,47.0955,-122.5674,美国,US,USA,华盛顿州,,12773,1840073933
沃科尼亚,沃科尼亚,44.8422,-93.7896,美国,US,USA,明尼苏达州,,12773,1840010008
奥克兰,奥克兰,41.0313,-74.2408,美国,US,USA,新泽西州,,12773,1840000912
圣地亚哥阿莫尔特佩克,圣地亚哥阿莫尔特佩克,16.6167,-97.5000,墨西哥,MX,MEX,瓦哈卡州,,12683,1484936827
萨马胡塔,萨马胡塔,25.8542,84.6614,印度,IN,IND,比哈尔邦,,11266,1356002044
马贾ANJI,马贾ANJI,0.2408,33.9914,乌干达,UG,UGA,布斯亚,,11274,1800028555
圣玛丽斯,圣玛丽斯,41.4574,-78.5342,美国,US,USA,宾夕法尼亚州,,12771,1840000618
伊弗鲁内内,伊弗鲁内内,36.5338,4.3701,阿尔及利亚,DZ,DZA,蒂齐乌祖,,12460,1012745524
劳卡里亚,劳卡里亚,26.7184,84.4242,印度,IN,IND,比哈尔邦,,11202,1356037772
Lymm,Lymm,53.3834,-2.4750,英国,GB,GBR,Cheshire East,,12700,1826822160
诺斯利,诺斯利,53.4498,-2.8501,英国,GB,GBR,诺斯利,,11343,1826568900
萨瓦尔吉(s? wǎ ěr jī),萨瓦尔吉(s? wǎ ěr jī),16.6710,75.3515,印度,IN,IND,卡纳塔克邦,,12506,1356087192
兰图尔,兰图尔,40.3031,-88.1549,美国,US,USA,伊利诺伊,,12766,1840012227
洛斯希达尔戈斯,洛斯希达尔戈斯,19.7300,-71.0300,多米尼加共和国,DO,DOM,纽约,,12639,1214268175
